2023-03-09 12:32:16,448 [46] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-10-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-20-02-FF-FF-FF-FF-FF-FF-FF-FF-30-26-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-FF-FF-FF-FF-63
2023-03-09 12:32:16,451 [16] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-11-00-00-03-47
2023-03-09 12:32:16,453 [16] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-11-00-00-03-47
2023-03-09 12:32:16,454 [16] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-11-00-00-03-47
2023-03-09 12:32:16,456 [16] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:16,458 [16] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:16,460 [16] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-11-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-23-03-00-00-00-00-00-04-93-E0-30-2E-30-36-26-00-00-00-00-00-06-DD-D0-00-00-00-00-00-1E-84-80-00-00-00-00-C8-2C
2023-03-09 12:32:24,455 [55] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-12-00-00-00-45
2023-03-09 12:32:24,743 [55] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-12-00-00-00-45
2023-03-09 12:32:24,745 [55] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-12-00-00-00-45
2023-03-09 12:32:24,746 [55] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:24,747 [55] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:24,749 [55] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-12-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-20-00-FF-FF-FF-FF-FF-FF-FF-FF-30-26-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-FF-FF-FF-FF-63
2023-03-09 12:32:24,752 [43] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-13-00-00-01-47
2023-03-09 12:32:24,753 [43] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-13-00-00-01-47
2023-03-09 12:32:24,755 [43] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-13-00-00-01-47
2023-03-09 12:32:24,756 [43] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:24,757 [43] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:24,758 [43] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-13-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-23-01-00-00-00-00-00-00-03-E8-30-2E-30-33-26-00-00-00-00-00-00-13-88-00-00-00-00-00-00-4E-20-00-00-00-00-0A-13
